fileName	TOKEN	TOKEN_VOC	POS	LEMMA	LEMMA_VOC
03_Marokko.docx.txt	العنصرية	العُنْصُرِيَّةُ	noun	عنصرية	عُنْصُرِيَّة
03_Marokko.docx.txt	في	فِي	prep	في	فِي
03_Marokko.docx.txt	المغرب	المَغْرِبِ	noun_prop	مغرب	مَغْرِب
03_Marokko.docx.txt	:	:	punc	:	:
03_Marokko.docx.txt	ذوو	ذَوُو	noun	ذو	ذُو
03_Marokko.docx.txt	البشرة	البَشَرَةِ	noun	بشرة	بَشَرَة
03_Marokko.docx.txt	السوداء	السَوْداءِ	noun	أسود	أَسْوَد
03_Marokko.docx.txt	غير	غَيْرُ	noun	غير	غَيْر
03_Marokko.docx.txt	مرئيين	مَرْئِيِّينَ	adj	مرئي	مَرْئِيّ
03_Marokko.docx.txt	!	!	punc	!	!
03_Marokko.docx.txt	ستيفن	ستِيفِن	noun_prop	ستيفن	ستِيفِن
03_Marokko.docx.txt	ج	ج	abbrev	ج	ج
03_Marokko.docx.txt	.	.	punc	.	.
03_Marokko.docx.txt	كينغ	كينغ	noun_prop	كينغ	كينغ
03_Marokko.docx.txt	-	-	punc	-	-
03_Marokko.docx.txt	أستاذ	أُسْتاذٌ	noun	أستاذ	أُسْتاذ
03_Marokko.docx.txt	في	فِي	prep	في	فِي
03_Marokko.docx.txt	جامعة	جامِعَةِ	noun	جامع	جامِع
03_Marokko.docx.txt	جورج	جُورْج	noun_prop	جورج	جُورْج
03_Marokko.docx.txt	تاون	تاون	noun_prop	تاون	تاون
03_Marokko.docx.txt	سبتمبر	سِبْتَمْبِر	noun_prop	سبتمبر	سِبْتَمْبِر
03_Marokko.docx.txt	11	11	digit	11	11
03_Marokko.docx.txt	,	,	punc	,	,
03_Marokko.docx.txt	2020	2020	digit	2020	2020
03_Marokko.docx.txt	يتنصل	يتنصل	noun_prop	يتنصل	يتنصل
03_Marokko.docx.txt	كثيرون	كَثِيرُونَ	noun	كثير	كَثِير
03_Marokko.docx.txt	من	مِن	prep	من	مِن
03_Marokko.docx.txt	المغاربة	المَغارِبَةِ	noun	مغربي	مَغْرِبِيّ
03_Marokko.docx.txt	من	مِن	prep	من	مِن
03_Marokko.docx.txt	سمار	سَمارِ	noun	سمار	سَمار
03_Marokko.docx.txt	البشرة	البَشَرَةِ	noun	بشرة	بَشَرَة
03_Marokko.docx.txt	بشتى	بِشَتَّى	noun	شتى	شَتَّى
03_Marokko.docx.txt	الوسائل	الوَسائِلِ	noun	وسيلة	وَسِيلَة
03_Marokko.docx.txt	،	،	punc	،	،
03_Marokko.docx.txt	مستعينين	مستعينين	noun_prop	مستعينين	مستعينين
03_Marokko.docx.txt	بكريمات	بِكرِيماتِ	noun	كريم	كرِيم
03_Marokko.docx.txt	التبييض	التَبْيِيضِ	noun	تبييض	تَبْيِيض
03_Marokko.docx.txt	،	،	punc	،	،
03_Marokko.docx.txt	وتقشير	وَتَقْشِيرِ	noun	تقشير	تَقْشِير
03_Marokko.docx.txt	الوجه	الوَجْهِ	noun	وجه	وَجْه
03_Marokko.docx.txt	،	،	punc	،	،
03_Marokko.docx.txt	وتمليس	وَتمليس	noun_prop	تمليس	تمليس
03_Marokko.docx.txt	الشعر	الشَعْرِ	noun	شعر	شَعْر
03_Marokko.docx.txt	،	،	punc	،	،
03_Marokko.docx.txt	وبناء	وَبِناءَ	noun	بناء	بِناء
03_Marokko.docx.txt	دقيق	دَقِيقٍ	adj	دقيق	دَقِيق
03_Marokko.docx.txt	للهوية	لِلهُوِيَّةِ	noun	هوية	هُوِيَّة
03_Marokko.docx.txt	العرقية	العِرْقِيَّةِ	adj	عرقي	عِرْقِيّ
03_Marokko.docx.txt	والثقافية	وَالثَقافِيَّةِ	adj	ثقافي	ثَقافِيّ
03_Marokko.docx.txt	يستبعد	يَسْتَبْعِد	verb	ٱستبعد	ٱِسْتَبْعَد
03_Marokko.docx.txt	كل	كُلّ	noun	كل	كُلّ
03_Marokko.docx.txt	ما	ما	pron_rel	ما	ما
03_Marokko.docx.txt	يتصل	يتصل	noun_prop	يتصل	يتصل
03_Marokko.docx.txt	بذوي	بِذَوَي	noun	ذو	ذُو
03_Marokko.docx.txt	العرق	العَرَقِ	noun	عرق	عَرَق
03_Marokko.docx.txt	الأسود	الأَسْوَدِ	noun	أسود	أَسْوَد
03_Marokko.docx.txt	من	مِن	prep	من	مِن
03_Marokko.docx.txt	الأفارقة	الأَفارِقَةِ	noun_prop	أفريقي	أَفْرِيقِيّ
03_Marokko.docx.txt	الذين	الَّذِينَ	pron_rel	الذي	الَّذِي
03_Marokko.docx.txt	وصلوا	وَصَلُوا	verb	وصل	وَصَل
