fileName	TOKEN	TOKEN_VOC	POS	LEMMA	LEMMA_VOC
01_Sklaverei_und_Rassismus_DW.docx.txt	12	12	digit	12	12
01_Sklaverei_und_Rassismus_DW.docx.txt	.	.	punc	.	.
01_Sklaverei_und_Rassismus_DW.docx.txt	02	02	digit	02	02
01_Sklaverei_und_Rassismus_DW.docx.txt	.	.	punc	.	.
01_Sklaverei_und_Rassismus_DW.docx.txt	2022	2022	digit	2022	2022
01_Sklaverei_und_Rassismus_DW.docx.txt	العبودية	العُبُودِيَّةُ	noun	عبودي	عُبُودِيّ
01_Sklaverei_und_Rassismus_DW.docx.txt	والعنصرية	وَالعُنْصُرِيَّةُ	noun	عنصرية	عُنْصُرِيَّة
01_Sklaverei_und_Rassismus_DW.docx.txt		ـ	punc		ـ
01_Sklaverei_und_Rassismus_DW.docx.txt	كيف	كَيْفَ	adv_interrog	كيف	كَيْفَ
01_Sklaverei_und_Rassismus_DW.docx.txt	تعاملت	تَعامَلَت	verb	تعامل	تَعامَل
01_Sklaverei_und_Rassismus_DW.docx.txt	دول	دُوَلُ	noun	دولة	دَوْلَة
01_Sklaverei_und_Rassismus_DW.docx.txt	الخليج	الخَلِيجِ	noun	خليج	خَلِيج
01_Sklaverei_und_Rassismus_DW.docx.txt	العربية	العَرَبِيَّةُ	adj	عربي	عَرَبِيّ
01_Sklaverei_und_Rassismus_DW.docx.txt	مع	مع	noun_prop	مع	مع
01_Sklaverei_und_Rassismus_DW.docx.txt	ماضيها	ماضِيها	adj	ماضي	ماضِي
01_Sklaverei_und_Rassismus_DW.docx.txt	؟	؟	punc	؟	؟
01_Sklaverei_und_Rassismus_DW.docx.txt	رغم	رَغْمَ	noun	رغم	رَغْم
01_Sklaverei_und_Rassismus_DW.docx.txt	حظر	حَظْرِ	noun	حظر	حَظْر
01_Sklaverei_und_Rassismus_DW.docx.txt	دول	دُوَلِ	noun	دولة	دَوْلَة
01_Sklaverei_und_Rassismus_DW.docx.txt	الخليج	الخَلِيجِ	noun	خليج	خَلِيج
01_Sklaverei_und_Rassismus_DW.docx.txt	للعبودية	لِلعُبُودِيَّةِ	noun	عبودي	عُبُودِيّ
01_Sklaverei_und_Rassismus_DW.docx.txt	قانونا	قانُوناً	noun	قانون	قانُون
01_Sklaverei_und_Rassismus_DW.docx.txt	منذ	مُنْذُ	conj	منذ	مُنْذُ
01_Sklaverei_und_Rassismus_DW.docx.txt	زمن	زَمَنٍ	noun	زمن	زَمَن
01_Sklaverei_und_Rassismus_DW.docx.txt	،	،	punc	،	،
01_Sklaverei_und_Rassismus_DW.docx.txt	إلا	إِلّا	part	إلا	إِلّا
01_Sklaverei_und_Rassismus_DW.docx.txt	أنها	أَنَّها	conj_sub	أن	أَنَّ
01_Sklaverei_und_Rassismus_DW.docx.txt	لم	لَم	part_neg	لم	لَم
